2927,1374,1807,1810,3841.6911513495047,3937.221979621543,3984.465965688987,4137.624309392265,1789.6154961131008,3802.7751121915912,2891.6626903011393,2904.2241813343776,0.027012432622122964,0.022311347436145747,-0.01574208867633808,-0.10845286065933656,3.152381161764597e-05,0.00030220818441785115,0.0001328780696658738,0.00013486983457004385
2897,1389,1819,1780,3805.7569899896444,3938.9215262778976,3982.500274876306,4124.75393258427,1794.8443761742037,3730.1018552918963,2849.2260980016727,2929.49494375001,0.032038876135286554,0.003145378569514399,-0.02413126563403959,-0.11394640397611426,3.234645383753025e-05,0.0002900075442653283,0.00012926274603544078,0.00014076553582492612
2929,1334,1826,1796,3865.8849436667806,3912.171664167916,3894.487951807229,4136.592984409799,1770.8758968250565,3884.551521453163,2838.6415086108714,2905.884426270341,0.01749586322088822,0.03304333881066056,0.028093572849475817,-0.11921007196601506,3.104354573791662e-05,0.0003275626915923571,0.0001278325318962463,0.00013742330267365672
2974,1351,1896,1777,3920.3557498318764,3927.7890451517396,4032.7494725738397,4146.499155880698,1794.4766107938792,3949.4203965967577,2812.1518686910595,3012.1388108092588,0.017672675562137242,0.07748777134844496,-0.01905155716967259,-0.09384264005978997,3.051443986669604e-05,0.00032528399561734426,0.00011740220248800476,0.00014445166576987925
2890,1361,1894,1767,3843.340830449827,3970.1359294636295,3982.009503695882,4099.252971137521,1809.4203907661529,3833.1076123668436,2754.671596508027,2963.955951732233,0.026583633005569512,-0.01562918320933663,-0.014617982223712122,-0.0911891349038459,3.2678896778250754e-05,0.00031043280734886926,0.00011522258167099218,0.00014370561386786544
2997,1381,1815,1759,3859.352686019353,4020.436640115858,4006.1608815427,4106.475838544628,1762.767917432407,3817.193737599488,2903.837652703578,3005.5030814567695,0.02572897611925189,-0.046847355929914535,-0.018504339044426353,-0.08424553660101428,2.9613816914972262e-05,0.0003004942199792557,0.0001322790410608968,0.00014680981875624084
2895,1393,1865,1735,3853.6086355785837,3921.2763819095476,3974.0412868632707,4078.5048991354465,1793.8258056640946,3722.5693748751137,2780.6852655245366,2999.0037883519144,0.021161833116121683,0.022585682824639304,-0.017316599210390783,-0.08854540921087169,3.222173125420779e-05,0.0002878248698465127,0.00011996861398901305,0.00015066329209139135
2957,1345,1800,1791,3866.0750760906326,3892.9903345724906,3942.8733333333334,4120.910106085986,1757.8656273684721,3862.0302537512216,2884.239134839513,2915.809163527469,0.018044289045127896,0.05783236431226705,0.0019042280165309697,-0.10780976007538143,3.024253496602206e-05,0.00032063450962300583,0.00013353017127177842,0.00013821772944779085
2838,1421,1851,1789,3784.5831571529247,3980.0232230823362,4015.0297136682875,4116.864728898826,1841.6312772651409,3659.7319542836694,2811.386596301342,2922.1326069731394,0.04038179649172612,-0.03034154356632838,-0.03806800029027838,-0.1037611382018591,3.4712466510812676e-05,0.0002719818175926128,0.00012332392143661397,0.00013867737272575288
2872,1367,1882,1808,3824.9944289693594,3910.5223116313095,4048.299681190223,4137.493362831859,1830.922428775844,3834.635354659786,2787.5627539402044,2914.3731269985556,0.03344685915836398,0.05673787057522154,-0.047199938427487466,-0.10540843113053447,3.3581752418083434e-05,0.0003081987438249583,0.00011842615063900983,0.0001355182698763875
2898,1339,1854,1802,3820.595928226363,3931.8349514563106,3995.7729234088456,4106.992785793563,1796.8760689731116,3877.3870913121004,2801.563112498018,2895.4158400356514,0.029494108451723552,0.015589946060667251,-0.028577541769701495,-0.09799435770282296,3.231948204777229e-05,0.0003244205906183876,0.0001223926400020796,0.00013530178359670708
3013,1357,1834,1755,3919.8443411881844,3910.700810611643,3981.0239912759,4131.254131054131,1753.171609238672,3893.494064803092,2878.304669142509,3021.075776119501,0.012968582063799408,0.07382139835284968,-0.0011973154659550413,-0.09850280652263345,2.9012711346265992e-05,0.0003178081445710817,0.00012836012430022514,0.00014863166330712316
2962,1344,1813,1766,3887.529372045915,3873.4761904761904,3949.8516271373414,4077.4490373725935,1750.1921165799133,3858.480292017605,2857.784692801276,2944.19504061448,0.012240999133113868,0.07480245271980611,-0.004708770034845349,-0.08571336359198971,2.9963085429080376e-05,0.00032108925229475626,0.000130417898384141,0.00014277114001893542
2969,1348,1815,1753,3890.980801616706,3875.505192878338,3946.4143250688703,4074.9714774671993,1745.94306453475,3846.8275663012982,2854.6123891271873,2965.6494089103267,0.011411103850598315,0.07215611972575471,-0.0026415163084518587,-0.08539454244912241,2.9744696072247613e-05,0.000318183426785656,0.00012998371391895777,0.00014590926808737278
2828,1425,1899,1821,3909.252828854314,4077.486315789474,3912.004212743549,4110.761669412411,1875.277273083052,3723.342979632802,2792.4535948034336,2917.605422380322,0.01913490301192876,-0.08984974323795437,0.04091366967117203,-0.07506685306568481,3.526324323583511e-05,0.0002760519184217714,0.00011643206391216274,0.00013287972220387206
